model,lambda,arrived,dropped,served,instant_nsys,instant_nq,total_nsys,total_nq,total_wait,total_sojourn,avg_nsys,avg_nq,avg_wait,avg_sojourn,drop_prob
M/M/3/8,8.0,214,0,214,0,0,30.99078738354113,2.0847705060752295,4.169541012150459,30.99078738354113,1.0330262461180377,0.06949235020250764,0.019483836505375978,0.14481676347449127,0.0
M/M/3/8,8.0,227,0,225,2,0,29.197348686313454,1.3399444490383807,2.6798888980767614,28.944290003460672,0.9732449562104485,0.044664814967946026,0.011910617324785606,0.12864128890426965,0.0
M/M/3/8,8.0,262,0,261,1,0,34.02233949118742,1.0637379690454094,2.127475938090819,34.00118947390783,1.1340779830395806,0.035457932301513645,0.008151248804945666,0.13027275660501084,0.0
M/M/3/8,8.0,239,0,236,3,0,28.881716469348646,0.9218571616680711,1.8437143233361422,28.72201912903223,0.9627238823116215,0.03072857205560237,0.007812348827695517,0.12170347088572979,0.0
M/M/3/8,8.0,243,0,243,0,0,34.28133390764345,2.1561480575563365,4.312296115112673,34.281333907643436,1.1427111302547817,0.07187160191854455,0.017746074547788777,0.14107544817960263,0.0
M/M/3/8,8.0,224,0,224,0,0,24.462832089339948,0.3896588680324855,0.779317736064971,24.462832089339948,0.8154277363113316,0.012988628934416184,0.003479097036004335,0.10920907182741048,0.0
M/M/3/8,8.0,215,0,214,1,0,28.10039274133853,0.5543655900802209,1.1087311801604418,28.01422231978808,0.9366797580446177,0.01847885300267403,0.005180986823179635,0.13090758093358915,0.0
M/M/3/8,8.0,233,0,232,1,0,26.361507231297555,0.4581474891841504,0.9049050851224418,26.044613142947533,0.8787169077099185,0.015271582972805012,0.0039004529531139736,0.11226126354718764,0.0
M/M/3/8,8.0,240,0,239,1,0,29.06123250596103,0.6026429319642999,1.2052858639285997,28.94870249363503,0.968707750198701,0.020088097732143328,0.005043037087567362,0.12112427821604614,0.0
M/M/3/8,8.0,212,0,210,2,0,26.83484833778012,0.4311675394889809,0.8623350789779618,26.784706160963562,0.8944949445926706,0.014372251316299363,0.004106357518942675,0.1275462198141122,0.0
M/M/3/8,8.0,220,0,219,1,0,30.488287262325915,1.2492035722497117,2.4984071444994234,30.46680947843337,1.0162762420775304,0.04164011907499039,0.01140825180136723,0.13911785149969574,0.0
M/M/3/8,8.0,218,0,218,0,0,27.705028477525982,1.2050514869808095,2.410102973961619,27.705028477525982,0.923500949250866,0.04016838289936032,0.01105551822918174,0.12708728659415588,0.0
M/M/3/8,8.0,235,0,234,1,0,33.341619129372255,1.191189879450623,2.382379758901246,33.305105438471784,1.1113873043124085,0.039706329315020765,0.010181110080774556,0.1423295104208196,0.0
M/M/3/8,8.0,246,0,246,0,0,30.250457285856054,1.53485077313518,3.06970154627036,30.250457285856054,1.0083485761952018,0.05116169243783933,0.012478461570204715,0.12296933856039047,0.0
M/M/3/8,8.0,226,0,225,1,0,30.532357901091103,1.65873986019204,3.31747972038408,30.520179537026543,1.0177452633697035,0.055291328673068,0.014744354312818134,0.13564524238678463,0.0
M/M/3/8,8.0,237,2,235,0,0,32.92186004757865,2.318028739855487,4.636057479710974,32.92186004757866,1.0973953349192882,0.07726762466184957,0.01972790416898287,0.14009302147905814,0.008438818565400843
M/M/3/8,8.0,229,0,228,1,0,29.996741997185968,1.5507254611525587,3.1014509223051174,29.996741997185957,0.9998913999061989,0.05169084870508529,0.013602854922390866,0.13156465788239455,0.0
M/M/3/8,8.0,240,0,238,2,0,32.050865882125755,1.388432424039518,2.776864848079036,31.811196946262502,1.0683621960708585,0.04628108080131727,0.011667499361676622,0.13366049137085084,0.0
M/M/3/8,8.0,206,0,206,0,0,26.727908036600237,0.6683180414295924,1.3366360828591848,26.727908036600233,0.8909302678866745,0.02227726804765308,0.0064885246740737125,0.12974712639126326,0.0
M/M/3/8,8.0,214,0,214,0,0,26.075955426846416,0.27706878061999607,0.5541375612399921,26.075955426846416,0.8691985142282139,0.009235626020666536,0.0025894278562616454,0.12185025900395521,0.0
M/M/3/8,8.0,227,0,226,1,0,29.141902552518598,0.7739970526833226,1.5479941053666453,28.975081490375494,0.9713967517506199,0.025799901756110754,0.006849531439675422,0.12820832517865263,0.0
M/M/3/8,8.0,249,0,249,0,0,33.20225689168983,2.415188338370325,4.83037667674065,33.202256891689814,1.106741896389661,0.08050627794567751,0.019399103119440365,0.13334239715538077,0.0
M/M/3/8,8.0,227,0,226,1,0,28.520660262874753,0.8641976364603465,1.728395272920693,28.48247667571972,0.9506886754291585,0.028806587882011552,0.00764776669433935,0.1260286578571669,0.0
M/M/3/8,8.0,215,0,214,1,0,29.377297224813955,1.6173100357683992,3.2346200715367983,29.377297224813955,0.9792432408271318,0.05391033452561331,0.015115047063256067,0.13727708983557924,0.0
M/M/3/8,8.0,239,0,237,2,0,29.10588439386066,1.7499233248132553,3.4926687809883052,28.964731243308027,0.970196146462022,0.058330777493775174,0.014736999075900021,0.12221405587893683,0.0
M/M/3/8,8.0,245,0,244,1,0,31.93917667923683,1.0204314688006573,2.0408629376013145,31.939176679236834,1.0646392226412276,0.034014382293355246,0.008364192367218502,0.13089826507883948,0.0
M/M/3/8,8.0,225,0,224,1,0,29.335448187057533,0.670324282651225,1.34064856530245,29.335448187057533,0.9778482729019178,0.022344142755040833,0.005985038237957366,0.1309618222636497,0.0
M/M/3/8,8.0,225,0,223,2,0,28.285147839526058,1.3071029616780727,2.6142059233561454,28.111606197251646,0.9428382613175352,0.043570098722602424,0.011722896517292133,0.12606101433745132,0.0
M/M/3/8,8.0,269,0,269,0,0,34.61503104888376,1.8270576628258026,3.6541153256516052,34.61503104888376,1.1538343682961252,0.06090192209419342,0.013584071842571023,0.12868041282112921,0.0
M/M/3/8,8.0,204,0,202,2,0,27.688366648188538,0.6894814709819652,1.3789629419639304,27.677492448295702,0.9229455549396179,0.02298271569939884,0.00682654921764322,0.13701728934799853,0.0
M/M/3/8,12.0,355,0,354,1,0,45.20629184181748,4.090737224390836,8.181474448781673,45.206291841817446,1.5068763947272494,0.13635790747969453,0.02311150974232111,0.1277013893836651,0.0
M/M/3/8,12.0,341,0,339,2,0,44.97122604226025,3.0807559862353138,6.161511972470627,44.87119147520987,1.4990408680753415,0.10269186620784379,0.01817555154121129,0.132363396682035,0.0
M/M/3/8,12.0,373,1,369,3,0,51.91435674759365,6.839003554368356,13.541031749589337,50.75667602021149,1.7304785582531217,0.22796678514561186,0.03669656300701717,0.13755196753444848,0.002680965147453083
M/M/3/8,12.0,369,1,361,7,4,56.26782004116879,10.381888498784644,19.173697783074953,54.63323991883588,1.875594001372293,0.3460629499594881,0.053112736241204855,0.1513386147336174,0.0027100271002710027
M/M/3/8,12.0,366,2,363,1,0,52.35410313839426,7.1355508934237815,14.271101786847563,52.332961005507585,1.7451367712798087,0.23785169644745938,0.0393143299913156,0.14416793665429087,0.00546448087431694
M/M/3/8,12.0,355,0,354,1,0,44.41949688399087,3.675803818045692,7.351607636091384,44.392197099504074,1.480649896133029,0.1225267939348564,0.020767253209297693,0.1254016867217629,0.0
M/M/3/8,12.0,325,0,323,2,0,39.89741418493467,1.9216149865585188,3.789661725762529,39.620801329884046,1.3299138061644888,0.06405383288528396,0.011732698841370058,0.12266501959716422,0.0
M/M/3/8,12.0,361,2,359,0,0,51.17250111189692,7.621902882555933,15.243805765111867,51.17250111189693,1.7057500370632306,0.2540634294185311,0.04246185449891885,0.14254178582701094,0.00554016620498615
M/M/3/8,12.0,298,0,295,3,0,37.3491077063403,2.432989788820347,4.850371748448094,36.693857617216665,1.2449702568780099,0.0810996596273449,0.016441938130332522,0.12438595802446327,0.0
M/M/3/8,12.0,333,1,331,1,0,44.55738082506333,3.511876422112084,7.023752844224168,44.55738082506335,1.485246027502111,0.11706254740373613,0.02121979711245972,0.13461444358025182,0.003003003003003003
M/M/3/8,12.0,373,1,371,1,0,49.9100085769721,5.830347191990827,11.660694383981655,49.91000857697214,1.6636669525657368,0.19434490639969423,0.0314304430835085,0.13452832500531575,0.002680965147453083
M/M/3/8,12.0,371,0,368,3,0,53.33645886126635,7.629910526829102,15.259821053658204,53.223011524216986,1.7778819620422117,0.2543303508943034,0.041466905037114685,0.14462774870711137,0.0
M/M/3/8,12.0,346,2,343,1,0,46.8144662809697,4.136719168147099,8.273438336294198,46.81446628096978,1.5604822093656565,0.13789063893823664,0.02412081147607638,0.13648532443431424,0.005780346820809248
M/M/3/8,12.0,339,0,338,1,0,45.43379731566461,4.563646378213182,9.127292756426364,45.18675797632089,1.5144599105221537,0.1521215459404394,0.027003824723154924,0.13368863306603815,0.0
M/M/3/8,12.0,339,1,335,3,0,48.112984897700535,5.9574780055765535,11.570763993784782,47.47403575440008,1.6037661632566844,0.1985826001858851,0.03453959401129786,0.14171353956537336,0.0029498525073746312
M/M/3/8,12.0,342,0,342,0,0,45.25865047912001,4.508591980143151,9.017183960286301,45.25865047911993,1.5086216826373335,0.15028639933810503,0.026366034971597372,0.13233523531906413,0.0
M/M/3/8,12.0,365,2,363,0,0,59.33561754603413,11.266479974415907,22.532959948831813,59.33561754603395,1.9778539182011377,0.37554933248053024,0.0620742698314926,0.16345900150422576,0.005479452054794521
M/M/3/8,12.0,345,1,339,5,2,46.36420018454214,5.050453500160234,10.084640689637503,46.127222905483066,1.545473339484738,0.16834845000534113,0.02974820262429942,0.13606850414596774,0.002898550724637681
M/M/3/8,12.0,328,3,325,0,0,49.67210758598719,6.44436717045555,12.8887343409111,49.67210758598719,1.6557369195329064,0.214812239015185,0.039657644125880305,0.15283725411072982,0.009146341463414634
M/M/3/8,12.0,319,0,317,2,0,41.34642073579437,3.397406231596017,6.794812463192034,41.30125261964727,1.378214024526479,0.1132468743865339,0.021434739631520615,0.13028786315346141,0.0
M/M/3/8,12.0,336,0,332,4,1,43.12459503647223,3.0135433778913243,6.00705002178847,42.75571135139289,1.437486501215741,0.10045144592971081,0.018093524162013465,0.1287822631066051,0.0
M/M/3/8,12.0,308,0,306,2,0,37.29741951347127,2.6837071417483473,5.367414283496695,37.145393322665086,1.243247317115709,0.08945690472494491,0.017540569553910767,0.12139017425707545,0.0
M/M/3/8,12.0,363,0,361,2,0,44.371346214975226,3.232085200007484,6.464170400014968,44.23871837402528,1.4790448738325075,0.1077361733335828,0.017906289196717363,0.12254492624383735,0.0
M/M/3/8,12.0,342,0,340,2,0,48.46956177292602,5.779153524405611,11.553662287232285,48.25641440802178,1.615652059097534,0.19263845081352038,0.03398135966833025,0.14193063061182878,0.0
M/M/3/8,12.0,358,4,351,3,0,53.34282544429396,9.803071173129219,19.606142346258437,53.25557556621996,1.7780941814764653,0.32676903910430727,0.05585795540244569,0.1517252865134472,0.0111731843575419
M/M/3/8,12.0,371,1,367,3,0,56.33649471570715,7.680527876493919,15.361055752987838,55.55746711597165,1.8778831571902381,0.2560175958831306,0.041855737746560866,0.15138274418520886,0.0026954177897574125
M/M/3/8,12.0,360,4,355,1,0,60.32720029803764,10.348543976513287,20.697087953026575,60.246333869531036,2.0109066766012544,0.34495146588377623,0.05830165620570866,0.16970798273107335,0.011111111111111112
M/M/3/8,12.0,339,0,337,2,0,48.785843670679924,5.230209897178706,10.460419794357412,48.41371808529741,1.6261947890226642,0.17434032990595685,0.031039821348241577,0.14366088452610506,0.0
M/M/3/8,12.0,323,0,318,5,2,43.520090211614836,2.839308810038547,5.60571146968721,43.11753789321649,1.4506696737204945,0.0946436270012849,0.017628023489582423,0.13558974180256758,0.0
M/M/3/8,12.0,333,0,331,2,0,44.03294384967451,3.6233769717849005,7.245473040894304,43.94496166764485,1.4677647949891504,0.12077923239283002,0.021889646649227507,0.1327642346454527,0.0
M/M/3/8,12.0,352,8,344,0,0,49.46578463245555,8.203436934610865,16.40687386922173,49.46578463245564,1.6488594877485183,0.27344789782036216,0.047694400782621306,0.14379588555946407,0.022727272727272728
M/M/3/8,12.0,359,3,354,2,0,49.92742529860343,6.125806252377453,12.251612504754906,49.65270906247656,1.6642475099534477,0.2041935417459151,0.034609074872189,0.14026189000699593,0.008356545961002786
M/M/3/8,12.0,356,1,353,2,0,53.47789637348394,8.305455501501626,16.594521457487353,53.40573409190732,1.782596545782798,0.2768485167167209,0.04700997580024746,0.15129103142183375,0.0028089887640449437
M/M/3/8,12.0,369,0,368,1,0,47.014588687695294,5.011042187042054,10.022084374084107,47.014588687695245,1.5671529562565099,0.16703473956806844,0.027233924929576377,0.12775703447743272,0.0
M/M/3/8,12.0,348,2,343,3,0,45.80579631621517,5.731161867153819,11.314139751111924,45.18370609750213,1.5268598772071724,0.1910387289051273,0.032985830178168876,0.13173092156706162,0.005747126436781609
M/M/3/8,12.0,317,0,314,3,0,46.637784407939634,5.391370395773315,10.78274079154663,46.392465071863214,1.5545928135979878,0.17971234652577717,0.03433993882658162,0.1477467040505198,0.0
M/M/3/8,12.0,343,0,342,1,0,48.46059448278846,4.3356843514312775,8.671368702862555,48.415312202640195,1.615353149426282,0.14452281171437592,0.025354879248136127,0.14156524035859705,0.0
M/M/3/8,12.0,321,0,319,2,0,46.21066568345005,3.5538921786623274,7.107784357324655,46.12567823124613,1.5403555227816683,0.11846307262207759,0.02228145566559453,0.14459460260578724,0.0
M/M/3/8,12.0,335,0,334,1,0,48.14129809824896,4.286839472461699,8.573678944923397,48.120196520796895,1.6047099366082986,0.14289464908205662,0.02566969743989041,0.1440724446730446,0.0
M/M/3/8,12.0,352,2,348,2,0,50.60494424191009,5.5179565981092225,10.979671219937302,50.41771711641488,1.6868314747303363,0.18393188660364074,0.03155077936763592,0.1448784974609623,0.005681818181818182
M/M/3/8,12.0,334,2,331,1,0,48.96666940488157,7.588863869166739,15.177727738333479,48.81521938219818,1.6322223134960523,0.25296212897222464,0.04585416235146066,0.14747800417582532,0.005988023952095809
M/M/3/8,12.0,340,0,338,2,0,44.027610715549784,4.5351843303510115,9.070368660702023,43.787382607490215,1.4675870238516595,0.15117281101170038,0.02683541023876338,0.12954846925292962,0.0
M/M/3/8,12.0,353,0,353,0,0,50.416010735853604,5.655793825422639,11.311587650845278,50.416010735853625,1.68053369119512,0.18852646084742128,0.032044157651119766,0.14282156015822556,0.0
M/M/3/8,12.0,371,1,368,2,0,51.057243058751396,7.186398031335731,14.372796062671462,50.98882092750498,1.70190810195838,0.23954660104452435,0.039056511039868104,0.1385565786073505,0.0026954177897574125
M/M/3/8,12.0,382,2,380,0,0,52.7595248401244,7.975569173257801,15.951138346515602,52.75952484012441,1.7586508280041466,0.26585230577526003,0.04197667985925158,0.13884085484243266,0.005235602094240838
M/M/3/8,12.0,344,2,341,1,0,49.265398654492486,6.450325119308662,12.900650238617324,49.265398654492444,1.6421799551497496,0.21501083731028872,0.03783181888157573,0.14447330983722123,0.005813953488372093
M/M/3/8,12.0,357,1,355,1,0,47.80254087055182,5.264036430609505,10.52807286121901,47.80254087055191,1.5934180290183941,0.17546788102031685,0.029656543271039466,0.13465504470578002,0.0028011204481792717
M/M/3/8,12.0,373,7,366,0,0,55.57998724437483,7.334208903425458,14.668417806850918,55.579987244374806,1.8526662414791608,0.24447363011418194,0.04007764428101344,0.1518578886458328,0.01876675603217158
M/M/3/8,12.0,380,4,376,0,0,53.18978977853479,7.926254627419872,15.852509254839743,53.1897897785347,1.7729929926178263,0.2642084875806624,0.042160928869254634,0.14146220685780506,0.010526315789473684
M/M/3/8,12.0,342,2,340,0,0,53.63913222481527,8.180272688596146,16.36054537719229,53.639132224815285,1.787971074160509,0.2726757562865382,0.0481192511093891,0.1577621536023979,0.005847953216374269
M/M/3/8,12.0,338,2,332,4,1,47.24941192676832,6.2358623432417515,12.333097455190638,46.66349102940812,1.5749803975589438,0.20786207810805837,0.03714788390117662,0.14055268382351843,0.005917159763313609
M/M/3/8,12.0,376,0,375,1,0,52.07819675594258,5.1999734954643415,10.399946990928683,52.00676141767997,1.7359398918647526,0.17333244984881138,0.027733191975809823,0.13868469711381326,0.0
M/M/3/8,12.0,356,3,350,3,0,53.30970020760094,7.134212800185599,13.814053554236612,52.53502138538238,1.7769900069200313,0.23780709333951996,0.039468724440676034,0.1501000611010925,0.008426966292134831
M/M/3/8,12.0,374,0,373,1,0,53.87901572819063,5.54177139296686,11.08354278593372,53.69761334231693,1.7959671909396877,0.18472571309889532,0.029714591919393348,0.14396142987216334,0.0
M/M/3/8,12.0,352,2,349,1,0,48.244634155617184,5.834111828696352,11.668223657392703,48.24463415561718,1.6081544718539063,0.1944703942898784,0.03343330560857508,0.13823677408486298,0.005681818181818182
M/M/3/8,12.0,331,1,330,0,0,42.172489441429704,3.297339855846457,6.594679711692914,42.172489441429754,1.4057496480476568,0.10991132852821522,0.01998387791422095,0.12779542254978712,0.0030211480362537764
M/M/3/8,12.0,360,0,359,1,0,60.3700983443768,11.725484389165832,23.450968778331664,60.31047777643594,2.0123366114792267,0.3908494796388611,0.0653230328087233,0.16799575982294132,0.0
M/M/3/8,12.0,354,0,352,2,0,45.93465834592113,3.2989078290041602,6.5978156580083205,45.84737541450252,1.531155278197371,0.10996359430013868,0.018743794482978183,0.13024822560938218,0.0
M/M/3/8,12.0,320,0,320,0,0,47.68483252493012,5.005725619567919,10.011451239135837,47.68483252493012,1.5894944174976708,0.16685752065226395,0.03128578512229949,0.14901510164040663,0.0
M/M/3/8,12.0,345,0,343,2,0,52.38841391250322,5.672554754209547,11.345109508419094,52.38820374795688,1.7462804637501073,0.18908515847365157,0.03307612101579911,0.15273528789491803,0.0
M/M/3/8,12.0,345,0,345,0,0,47.22159628288071,5.19445235128951,10.38890470257902,47.22159628288068,1.5740532094293571,0.17314841170965034,0.030112767253852233,0.13687419212429183,0.0
M/M/3/8,12.0,356,2,351,3,0,55.901838851125575,8.710296900326039,17.42059380065208,55.38737033981085,1.8633946283708525,0.290343230010868,0.04963132136937915,0.157798775896897,0.0056179775280898875
M/M/3/8,12.0,329,0,329,0,0,50.754420999265356,7.214066409418822,14.428132818837645,50.75442099926535,1.6918140333088452,0.24046888031396074,0.04385450704813874,0.1542687568366728,0.0
M/M/3/8,12.0,308,0,306,2,0,43.97064497310981,3.7669263847029018,7.5338527694058035,43.6792469897563,1.4656881657703271,0.12556421282343005,0.024620433886947072,0.14274263722142583,0.0
M/M/3/8,12.0,351,3,346,2,0,56.701076723718984,9.325172800260912,18.650345600521824,56.66513523174444,1.8900358907906327,0.3108390933420304,0.05390273294948504,0.16377206714377007,0.008547008547008548
M/M/3/8,12.0,341,0,340,1,0,40.36293606826868,3.566484079577326,7.132968159154652,40.31804665225313,1.3454312022756227,0.11888280265257753,0.020979318115160742,0.11858249015368567,0.0
M/M/3/8,12.0,362,0,361,1,0,45.93675952871565,4.0846126159937155,8.169225231987431,45.7704955537251,1.5312253176238548,0.13615375386645717,0.022629432775588453,0.1267880763261083,0.0
M/M/3/8,12.0,351,1,349,1,0,51.31602177942871,7.599414261638323,15.15326037563317,51.25002803445555,1.7105340593142904,0.25331380872127746,0.043419084170868684,0.1468482178637695,0.002849002849002849
M/M/3/8,12.0,381,1,378,2,0,60.22214513611363,9.175016032249829,18.112359800146244,59.40644909056259,2.0074048378704545,0.30583386774166094,0.047916295767582655,0.15715991822900155,0.0026246719160104987
M/M/3/8,12.0,376,6,370,0,0,54.86252170876607,9.750196700822599,19.500393401645198,54.86252170876613,1.8287507236255356,0.3250065566940866,0.052703765950392424,0.14827708569936793,0.015957446808510637
M/M/3/8,12.0,350,0,346,4,1,46.118316170564945,3.5526257979805846,7.105251595961169,45.758921186123615,1.5372772056854982,0.11842085993268615,0.02053540923688199,0.1322512173009353,0.0
M/M/3/8,12.0,343,0,342,1,0,50.424278248072234,5.034215107218985,10.06843021443797,50.40115999627886,1.680809274935741,0.16780717024063285,0.0294398544281812,0.14737181285461654,0.0
M/M/3/8,12.0,335,1,334,0,0,44.06907881844357,4.891702136023759,9.783404272047518,44.06907881844354,1.4689692939481191,0.16305673786745864,0.029291629557028496,0.13194334975581898,0.0029850746268656717
M/M/3/8,12.0,347,0,344,3,0,45.55767170218331,4.490794750354342,8.922721546009006,45.0583703788089,1.5185890567394438,0.14969315834514474,0.025938144029095948,0.13098363482211892,0.0
M/M/3/8,12.0,352,9,342,1,0,56.0317623270363,11.54145444758625,23.082908895172498,56.01618548723998,1.8677254109012098,0.384715148252875,0.06749388565839912,0.16379001604456134,0.02556818181818182
M/M/3/8,12.0,372,1,371,0,0,53.17351159484046,8.797134324247889,17.594268648495778,53.17351159484046,1.7724503864946821,0.29323781080826294,0.04742390471292662,0.14332482909660502,0.002688172043010753
M/M/3/8,12.0,356,0,355,1,0,50.2435440565905,5.5459812390689835,11.091962478137967,49.83572134179943,1.67478480188635,0.18486604130229944,0.031244964727149202,0.14038231363887163,0.0
M/M/3/8,12.0,342,0,340,2,0,52.75172390048863,6.441519872595672,12.883039745191343,52.69420110106172,1.7583907966829542,0.21471732908652238,0.03789129336820983,0.1549829444148874,0.0
M/M/3/8,12.0,346,2,341,3,0,53.55857053910731,8.265814395421327,16.531628790842657,53.52445000476729,1.7852856846369103,0.2755271465140442,0.048479849826518054,0.15696319649491874,0.005780346820809248
M/M/3/8,12.0,345,2,342,1,0,44.07507503827246,4.471117434592783,8.942234869185565,43.8983636948817,1.4691691679424153,0.1490372478197594,0.026146885582413935,0.12835778858152544,0.005797101449275362
M/M/3/8,12.0,339,0,339,0,0,46.91414840355024,3.65720761031611,7.31441522063222,46.91414840355024,1.5638049467850081,0.12190692034387034,0.021576446078561122,0.13838981829955824,0.0
M/M/3/8,12.0,314,1,313,0,0,47.57020431053748,6.273269594114664,12.54653918822933,47.57020431053745,1.585673477017916,0.2091089864704888,0.040084789738751854,0.15198148342024745,0.0031847133757961785
M/M/3/8,12.0,351,0,347,4,1,46.638031953470204,3.4042531915844263,6.764237397998889,45.95964061320278,1.5546010651156734,0.11347510638614754,0.019493479533138007,0.132448532026521,0.0
M/M/3/8,12.0,345,1,342,2,0,42.72949276352719,3.5513174742447604,7.102634948489521,42.43867150718694,1.4243164254509064,0.11837724914149202,0.02076793844587579,0.12408968276955246,0.002898550724637681
M/M/3/8,12.0,360,2,357,1,0,53.384396575019196,9.693415893499711,19.386831786999423,53.25554258741204,1.779479885833973,0.3231138631166571,0.054304850943975976,0.1491751893204819,0.005555555555555556
M/M/3/8,12.0,391,0,383,8,5,53.13170895591654,7.924704916396495,15.254235521150715,51.99000022310601,1.771056965197218,0.2641568305465498,0.03982829117793921,0.13574412590889298,0.0
M/M/3/8,12.0,341,1,336,4,1,53.90926864353169,8.376920175745475,16.5253592787046,53.246940488420066,1.7969756214510564,0.2792306725248492,0.04918261690090654,0.15847303716791686,0.002932551319648094
M/M/3/8,12.0,365,0,364,1,0,48.6539621695205,3.5152499503569863,7.030499900713973,48.43190763455636,1.6217987389840165,0.11717499834523287,0.019314560166796627,0.13305469130372627,0.0
M/M/3/8,12.0,319,0,318,1,0,42.583391160564496,4.420813271439562,8.841626542879125,42.58339116056445,1.4194463720188166,0.14736044238131873,0.027803857053079008,0.13391003509611463,0.0
M/M/3/8,12.0,364,1,358,5,2,54.781407341475415,6.6516058267816165,12.982005396117659,53.95733824063446,1.8260469113825137,0.22172019422605388,0.03626258490535659,0.15071882190121358,0.0027472527472527475
M/M/3/8,12.0,331,1,328,2,0,53.085874547663,8.553419015838406,16.815429607566973,52.65511574303123,1.7695291515887668,0.2851139671946135,0.051266553681606625,0.16053388946046107,0.0030211480362537764
M/M/3/8,12.0,393,3,388,2,0,59.014097841079796,10.24528638991882,20.49057277983764,58.5994601421238,1.9671365947026598,0.3415095463306273,0.05281075458721041,0.15102953644877268,0.007633587786259542
M/M/3/8,12.0,358,8,344,6,3,53.42193644697372,9.465278243839386,18.64948274969353,52.91014767785073,1.780731214899124,0.3155092747946462,0.05421361264445793,0.15380856883096142,0.0223463687150838
M/M/3/8,12.0,344,0,341,3,0,53.92091171592172,7.527328449681598,14.992450520982947,53.66642681419317,1.7973637238640572,0.25091094832271993,0.0439661305600673,0.15737955077476004,0.0
M/M/3/8,12.0,313,0,308,5,2,40.1537375397399,1.5503214760132868,2.866457056360959,39.32102061506488,1.33845791799133,0.051677382533776225,0.009306678754418698,0.12766565134761326,0.0
M/M/3/8,12.0,345,0,345,0,0,49.489160629936734,5.886344005205952,11.772688010411905,49.48916062993674,1.649638687664558,0.1962114668401984,0.034123733363512765,0.14344684240561376,0.0
M/M/3/8,12.0,352,1,349,2,0,48.39288647692071,5.837377942380389,11.674755884760778,48.29911891643738,1.613096215897357,0.19457926474601298,0.033452022592437756,0.13839289087804407,0.002840909090909091
M/M/3/8,12.0,357,0,354,3,0,46.09872371854732,3.292138343173751,6.584276686347502,45.8883438059716,1.5366241239515772,0.10973794477245838,0.018599651656348876,0.1296280898473774,0.0
M/M/3/8,12.0,329,3,325,1,0,45.95627481868621,4.534665682102057,9.069331364204114,45.94041730425522,1.5318758272895403,0.15115552273673524,0.02790563496678189,0.14135513016693915,0.00911854103343465
M/M/3/8,12.0,355,7,345,3,0,45.07837323921146,5.484555299891106,10.969110599782212,44.849735226587455,1.5026124413070485,0.1828185099963702,0.0317945234776296,0.1299992325408332,0.01971830985915493
